# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, execs_so_far
1440599349, 0, 1315, 12178, 11992, 2657, 88.08%, 44, 500, 5, 160.36, 13746374
1440599354, 0, 1315, 12179, 11993, 2657, 88.08%, 44, 500, 5, 160.54, 13747203
1440599375, 0, 1315, 12181, 11995, 2657, 88.09%, 44, 500, 5, 156.46, 13750499
1440599385, 0, 1315, 12184, 11998, 2657, 88.09%, 44, 500, 5, 152.32, 13752071
1440599390, 0, 1315, 12185, 11999, 2657, 88.10%, 44, 500, 5, 158.35, 13752861
1440599395, 0, 1315, 12186, 12000, 2657, 88.10%, 44, 500, 5, 159.16, 13753660
1440599405, 0, 1315, 12187, 12001, 2657, 88.10%, 44, 500, 5, 161.88, 13755296
1440599415, 0, 1315, 12188, 12002, 2657, 88.10%, 44, 500, 5, 160.83, 13756920
1440599425, 0, 1315, 12189, 12003, 2657, 88.11%, 44, 500, 5, 160.42, 13758559
1440599435, 0, 1315, 12190, 12004, 2657, 88.11%, 44, 500, 5, 160.55, 13760189
1440599450, 0, 1315, 12192, 12006, 2657, 88.11%, 44, 500, 5, 156.66, 13762664
1440599455, 0, 1315, 12194, 12008, 2657, 88.11%, 44, 500, 5, 158.85, 13763445
1440599460, 0, 1315, 12195, 12009, 2657, 88.11%, 44, 500, 5, 161.81, 13764256
1440599476, 0, 1315, 12197, 12011, 2657, 88.12%, 44, 500, 5, 158.41, 13766700
1440599481, 0, 1315, 12199, 12013, 2657, 88.13%, 44, 500, 5, 158.07, 13767518
1440599501, 0, 1315, 12200, 12014, 2657, 88.14%, 44, 500, 5, 161.42, 13770882
1440599522, 0, 1315, 12201, 12015, 2657, 88.14%, 44, 500, 5, 157.23, 13774189
1440599527, 0, 1315, 12203, 12017, 2657, 88.14%, 44, 500, 5, 159.05, 13774986
1440599537, 0, 1315, 12204, 12018, 2657, 88.14%, 44, 500, 5, 161.49, 13776664
1440599547, 0, 1315, 12205, 12019, 2657, 88.14%, 44, 500, 5, 163.94, 13778333
1440599567, 0, 1315, 12206, 12020, 2657, 88.14%, 44, 500, 5, 130.94, 13781349
1440599572, 0, 1315, 12207, 12021, 2657, 88.14%, 44, 500, 5, 138.00, 13782041
1440599578, 0, 1315, 12208, 12022, 2657, 88.14%, 44, 500, 5, 138.25, 13782781
1440599583, 0, 1315, 12210, 12024, 2657, 88.15%, 44, 500, 5, 146.75, 13783503
1440599588, 0, 1315, 12211, 12025, 2657, 88.15%, 44, 500, 5, 155.72, 13784310
1440599623, 0, 1315, 12212, 12026, 2657, 88.15%, 44, 500, 5, 159.50, 13790050
1440599628, 0, 1315, 12213, 12027, 2657, 88.15%, 44, 500, 5, 162.73, 13790873
1440599634, 0, 1315, 12214, 12028, 2657, 88.16%, 44, 500, 5, 162.39, 13791699
1440599644, 0, 1315, 12216, 12030, 2657, 88.16%, 44, 500, 5, 161.63, 13793342
1440599664, 0, 1315, 12217, 12031, 2657, 88.16%, 44, 500, 5, 159.06, 13796664
1440599669, 0, 1315, 12218, 12032, 2657, 88.16%, 44, 500, 5, 164.23, 13797481
1440599679, 0, 1315, 12219, 12033, 2657, 88.16%, 44, 500, 5, 167.56, 13799174
1440599684, 0, 1315, 12221, 12035, 2657, 88.17%, 44, 500, 5, 157.49, 13799962
1440599689, 0, 1315, 12223, 12037, 2657, 88.17%, 44, 500, 5, 159.40, 13800768
1440599695, 0, 1315, 12224, 12038, 2657, 88.17%, 44, 500, 5, 153.87, 13801555
1440599720, 0, 1315, 12225, 12039, 2657, 88.17%, 44, 500, 5, 160.32, 13805627
1440599725, 0, 1315, 12226, 12040, 2657, 88.17%, 44, 500, 5, 161.25, 13806453
1440599730, 0, 1315, 12227, 12041, 2657, 88.18%, 44, 500, 5, 163.12, 13807273
1440599735, 0, 1315, 12228, 12042, 2657, 88.18%, 44, 500, 5, 158.46, 13808069
1440599755, 0, 1315, 12229, 12043, 2657, 88.18%, 44, 500, 5, 163.77, 13811403
1440599760, 0, 1315, 12231, 12045, 2657, 88.18%, 44, 500, 5, 157.79, 13812194
1440599766, 0, 1315, 12232, 12046, 2657, 88.18%, 44, 500, 5, 158.01, 13813017
1440599771, 0, 1315, 12233, 12047, 2657, 88.18%, 44, 500, 5, 160.44, 13813828
1440599781, 0, 1315, 12234, 12048, 2657, 88.19%, 44, 500, 5, 155.83, 13815449
1440599786, 0, 1315, 12235, 12049, 2657, 88.19%, 44, 500, 5, 159.78, 13816260
1440599806, 0, 1315, 12236, 12050, 2657, 88.19%, 44, 500, 5, 161.58, 13819483
1440599811, 0, 1315, 12238, 12052, 2657, 88.19%, 44, 500, 5, 160.98, 13820290
1440599816, 0, 1315, 12239, 12053, 2657, 88.20%, 44, 500, 5, 155.28, 13821073
1440599822, 0, 1315, 12240, 12054, 2657, 88.20%, 44, 500, 5, 162.17, 13821932
1440599832, 0, 1315, 12241, 12055, 2657, 88.20%, 44, 500, 5, 164.29, 13823595
1440599842, 0, 1315, 12243, 12057, 2657, 88.20%, 44, 500, 5, 159.15, 13825241
1440599852, 0, 1315, 12244, 12058, 2657, 88.20%, 44, 500, 5, 159.69, 13826871
1440599857, 0, 1315, 12245, 12059, 2657, 88.20%, 44, 500, 5, 159.86, 13827703
1440599862, 0, 1315, 12246, 12060, 2657, 88.21%, 44, 500, 5, 162.77, 13828523
1440599867, 0, 1315, 12248, 12062, 2657, 88.21%, 44, 500, 5, 157.75, 13829338
1440599872, 0, 1315, 12249, 12063, 2657, 88.21%, 44, 500, 5, 159.10, 13830140
1440599877, 0, 1315, 12250, 12064, 2657, 88.21%, 44, 500, 5, 163.11, 13830960
1440599882, 0, 1315, 12251, 12065, 2657, 88.21%, 44, 500, 5, 159.51, 13831759
1440599887, 0, 1315, 12252, 12066, 2657, 88.22%, 44, 500, 5, 162.82, 13832585
1440599933, 0, 1315, 12253, 12067, 2657, 88.22%, 44, 500, 5, 160.66, 13839993
1440599943, 0, 1315, 12254, 12068, 2657, 88.22%, 44, 500, 5, 159.68, 13841665
1440599948, 0, 1315, 12255, 12069, 2657, 88.22%, 44, 500, 5, 165.87, 13842497
1440599973, 0, 1315, 12256, 12070, 2657, 88.22%, 44, 500, 5, 161.55, 13846674
1440599993, 0, 1315, 12257, 12071, 2657, 88.22%, 44, 500, 5, 157.23, 13849891
1440600009, 0, 1315, 12258, 12072, 2657, 88.23%, 44, 500, 5, 162.88, 13852358
1440600024, 0, 1315, 12259, 12073, 2657, 88.23%, 44, 500, 5, 159.65, 13854819
1440600034, 0, 1315, 12261, 12075, 2657, 88.23%, 44, 500, 5, 160.22, 13856504
1440600039, 0, 1315, 12262, 12076, 2657, 88.23%, 44, 500, 5, 161.06, 13857303
1440600059, 0, 1315, 12263, 12077, 2657, 88.23%, 44, 500, 5, 160.63, 13860592
1440600069, 0, 1315, 12264, 12078, 2657, 88.24%, 44, 500, 5, 162.75, 13862225
1440600074, 0, 1315, 12265, 12079, 2657, 88.24%, 44, 500, 5, 158.53, 13863030
1440600115, 0, 1315, 12267, 12081, 2657, 88.24%, 44, 500, 5, 157.98, 13869652
1440600120, 0, 1315, 12268, 12082, 2657, 88.24%, 44, 500, 5, 159.95, 13870454
1440600125, 0, 1315, 12270, 12084, 2657, 88.25%, 44, 500, 5, 157.86, 13871234
1440600135, 0, 1315, 12271, 12085, 2657, 88.25%, 44, 500, 5, 160.60, 13872893
1440600140, 0, 1315, 12273, 12087, 2657, 88.25%, 44, 500, 5, 158.99, 13873691
1440600171, 0, 1315, 12275, 12089, 2657, 88.25%, 44, 500, 5, 161.80, 13878718
1440600186, 0, 1315, 12276, 12090, 2657, 88.25%, 44, 500, 5, 160.78, 13881218
1440600191, 0, 1315, 12278, 12092, 2657, 88.26%, 44, 500, 5, 162.08, 13882024
1440600201, 0, 1315, 12279, 12093, 2657, 88.26%, 44, 500, 5, 158.40, 13883699
1440600226, 0, 1315, 12281, 12095, 2657, 88.27%, 44, 500, 5, 159.66, 13887808
1440600242, 0, 1315, 12282, 12096, 2657, 88.27%, 44, 500, 5, 163.57, 13890315
1440600252, 0, 1315, 12283, 12097, 2657, 88.27%, 44, 500, 5, 161.13, 13891947
1440600262, 0, 1329, 12283, 12096, 2677, 88.27%, 44, 500, 5, 126.70, 13893376
1440600288, 0, 1329, 12284, 12097, 2677, 88.27%, 44, 500, 5, 122.10, 13896527
1440600329, 0, 1329, 12285, 12098, 2677, 88.27%, 44, 500, 5, 115.61, 13901361
1440600350, 0, 1329, 12286, 12099, 2677, 88.27%, 44, 500, 5, 115.45, 13903757
1440600422, 0, 1329, 12287, 12100, 2677, 88.27%, 44, 500, 5, 152.38, 13912790
1440600452, 0, 1329, 12288, 12101, 2677, 88.27%, 44, 500, 5, 170.65, 13918257
1440600574, 0, 1329, 12289, 12102, 2677, 88.28%, 44, 500, 5, 173.27, 13937834
1440600594, 0, 1329, 12290, 12103, 2677, 88.28%, 44, 500, 5, 173.77, 13941363
1440600625, 0, 1329, 12291, 12104, 2677, 88.28%, 44, 500, 5, 168.89, 13946689
1440600681, 0, 1329, 12292, 12105, 2677, 88.28%, 44, 500, 5, 173.03, 13956284
1440600686, 0, 1329, 12293, 12106, 2677, 88.28%, 44, 500, 5, 168.63, 13957152
1440600696, 0, 1329, 12294, 12107, 2677, 88.28%, 44, 500, 5, 175.59, 13958931
1440600711, 0, 1329, 12295, 12108, 2677, 88.29%, 44, 500, 5, 178.09, 13961615
1440600727, 0, 1329, 12297, 12110, 2677, 88.30%, 44, 500, 5, 174.97, 13964308
1440600758, 0, 1329, 12298, 12111, 2677, 88.30%, 44, 500, 5, 174.44, 13969808
1440600803, 0, 1329, 12299, 12112, 2677, 88.30%, 44, 500, 5, 176.66, 13977945
1440600829, 0, 1329, 12300, 12113, 2677, 88.30%, 44, 500, 5, 175.39, 13982545
1440600839, 0, 1329, 12301, 12114, 2677, 88.30%, 44, 500, 5, 172.95, 13984304
1440600844, 0, 1329, 12303, 12116, 2677, 88.31%, 44, 500, 5, 169.48, 13985185
1440600890, 0, 1329, 12304, 12117, 2677, 88.31%, 44, 500, 5, 178.07, 13993319
1440600916, 0, 1329, 12305, 12118, 2677, 88.31%, 44, 500, 5, 180.11, 13997877
1440600982, 0, 1329, 12306, 12119, 2677, 88.31%, 44, 500, 5, 176.17, 14009659
1440600992, 0, 1329, 12307, 12120, 2677, 88.32%, 44, 500, 5, 174.01, 14011430
1440601002, 0, 1329, 12308, 12121, 2677, 88.32%, 44, 500, 5, 175.70, 14013237
1440601012, 0, 1329, 12309, 12122, 2677, 88.32%, 44, 500, 5, 173.22, 14014993
1440601017, 0, 1329, 12310, 12123, 2677, 88.32%, 44, 500, 5, 173.90, 14015849
1440601073, 0, 1329, 12311, 12124, 2677, 88.32%, 44, 500, 5, 174.17, 14025774
1440601084, 0, 1329, 12312, 12125, 2677, 88.33%, 44, 500, 5, 177.02, 14027602
1440601120, 0, 1329, 12313, 12126, 2677, 88.33%, 44, 500, 5, 176.56, 14034101
1440601130, 0, 1329, 12314, 12127, 2677, 88.33%, 44, 500, 5, 176.19, 14035890
1440601222, 0, 1329, 12315, 12128, 2677, 88.33%, 44, 500, 5, 169.82, 14052298
1440601335, 0, 1329, 12316, 12129, 2677, 88.33%, 44, 500, 5, 179.88, 14072279
1440601345, 0, 1337, 12316, 12128, 2678, 88.33%, 44, 500, 5, 131.24, 14073813
1440601417, 0, 1337, 12317, 12129, 2678, 88.34%, 44, 500, 5, 115.51, 14081765
1440601422, 0, 1337, 12318, 12130, 2678, 88.34%, 44, 500, 5, 115.61, 14082357
1440601432, 0, 1337, 12319, 12131, 2678, 88.34%, 44, 500, 5, 116.09, 14083559
1440601509, 0, 1337, 12320, 12132, 2678, 88.34%, 44, 500, 5, 129.71, 14092852
1440601530, 0, 1337, 12322, 12134, 2678, 88.35%, 44, 500, 5, 171.63, 14096493
1440601540, 0, 1337, 12323, 12135, 2678, 88.37%, 44, 500, 5, 171.93, 14098226
1440601545, 0, 1337, 12324, 12136, 2678, 88.37%, 44, 500, 5, 175.83, 14099136
1440601571, 0, 1337, 12325, 12137, 2678, 88.38%, 44, 500, 5, 173.95, 14103628
1440601581, 0, 1337, 12326, 12138, 2678, 88.38%, 44, 500, 5, 169.00, 14105372
1440601586, 0, 1337, 12327, 12139, 2678, 88.38%, 44, 500, 5, 175.81, 14106276
1440601591, 0, 1337, 12328, 12140, 2678, 88.39%, 44, 500, 5, 173.60, 14107169
1440601601, 0, 1337, 12329, 12141, 2678, 88.39%, 44, 500, 5, 175.63, 14108948
1440601627, 0, 1337, 12330, 12142, 2678, 88.39%, 44, 500, 5, 178.57, 14113548
1440601637, 0, 1337, 12331, 12143, 2678, 88.39%, 44, 500, 5, 171.83, 14115322
1440601688, 0, 1337, 12332, 12144, 2678, 88.40%, 44, 500, 5, 174.41, 14124440
1440601693, 0, 1337, 12333, 12145, 2678, 88.40%, 44, 500, 5, 171.22, 14125315
1440601698, 0, 1337, 12334, 12146, 2678, 88.40%, 44, 500, 5, 171.92, 14126170
1440601719, 0, 1337, 12335, 12147, 2678, 88.41%, 44, 500, 5, 178.78, 14129897
1440601729, 0, 1337, 12336, 12148, 2678, 88.42%, 44, 500, 5, 178.48, 14131725
1440601749, 0, 1337, 12337, 12149, 2678, 88.42%, 44, 500, 5, 178.91, 14135368
1440601755, 0, 1337, 12338, 12150, 2678, 88.42%, 44, 500, 5, 172.38, 14136230
1440601780, 0, 1337, 12339, 12151, 2678, 88.43%, 44, 500, 5, 176.04, 14140878
1440601846, 0, 1337, 12340, 12152, 2678, 88.43%, 44, 500, 5, 171.13, 14152630
1440601857, 0, 1337, 12341, 12153, 2678, 88.43%, 44, 500, 5, 175.69, 14154442
1440601862, 0, 1337, 12342, 12154, 2678, 88.43%, 44, 500, 5, 170.53, 14155320
1440601887, 0, 1337, 12343, 12155, 2678, 88.44%, 44, 500, 5, 171.55, 14159791
1440601923, 0, 1337, 12344, 12156, 2678, 88.45%, 44, 500, 5, 175.90, 14166242
1440601974, 0, 1337, 12346, 12158, 2678, 88.45%, 44, 500, 5, 171.72, 14175292
1440601985, 0, 1337, 12347, 12159, 2678, 88.45%, 44, 500, 5, 175.25, 14177102
1440602010, 0, 1337, 12350, 12162, 2678, 88.45%, 44, 500, 5, 170.19, 14181551
1440602035, 0, 1337, 12351, 12163, 2678, 88.46%, 44, 500, 5, 176.58, 14186043
1440602051, 0, 1337, 12352, 12164, 2678, 88.46%, 44, 500, 5, 175.74, 14188754
1440602061, 0, 1337, 12353, 12165, 2678, 88.46%, 44, 500, 5, 171.77, 14190496
1440602081, 0, 1337, 12354, 12166, 2678, 88.46%, 44, 500, 5, 172.54, 14194075
1440602101, 0, 1337, 12356, 12168, 2678, 88.46%, 44, 500, 5, 176.04, 14197636
1440602106, 0, 1337, 12357, 12169, 2678, 88.47%, 44, 500, 5, 173.97, 14198501
1440602122, 0, 1337, 12358, 12170, 2678, 88.47%, 44, 500, 5, 172.41, 14201097
1440602142, 0, 1337, 12360, 12172, 2678, 88.47%, 44, 500, 5, 169.73, 14204618
1440602152, 0, 1337, 12361, 12173, 2678, 88.47%, 44, 500, 5, 173.14, 14206383
1440602162, 0, 1337, 12363, 12175, 2678, 88.48%, 44, 500, 5, 174.85, 14208131
1440602177, 0, 1337, 12364, 12176, 2678, 88.48%, 44, 500, 5, 174.76, 14210829
1440602182, 0, 1337, 12365, 12177, 2678, 88.48%, 44, 500, 5, 178.58, 14211721
1440602203, 0, 1337, 12366, 12178, 2678, 88.48%, 44, 500, 5, 180.35, 14215343
1440602253, 0, 1337, 12367, 12179, 2678, 88.48%, 44, 500, 5, 171.37, 14224251
1440602278, 0, 1337, 12368, 12180, 2678, 88.48%, 44, 500, 5, 146.85, 14228566
1440602314, 0, 1337, 12369, 12181, 2678, 88.49%, 44, 500, 5, 175.99, 14234231
1440602340, 0, 1337, 12370, 12182, 2678, 88.49%, 44, 500, 5, 174.22, 14238755
1440602360, 0, 1337, 12371, 12183, 2678, 88.49%, 44, 500, 5, 178.72, 14242405
1440602401, 0, 1337, 12372, 12184, 2678, 88.49%, 44, 500, 5, 177.47, 14249705
1440602431, 0, 1354, 12372, 12183, 2683, 88.49%, 44, 500, 5, 141.17, 14254885
1440602519, 0, 1354, 12373, 12184, 2683, 88.49%, 44, 500, 5, 116.04, 14265288
1440602571, 0, 1354, 12374, 12185, 2683, 88.49%, 44, 500, 5, 117.73, 14271732
1440602607, 0, 1354, 12375, 12186, 2683, 88.51%, 44, 500, 5, 178.09, 14277119
1440602612, 0, 1354, 12376, 12187, 2683, 88.51%, 44, 500, 5, 177.49, 14278029
1440602648, 0, 1354, 12377, 12188, 2683, 88.51%, 44, 500, 5, 176.04, 14284470
1440602668, 0, 1354, 12378, 12189, 2683, 88.52%, 44, 500, 5, 175.11, 14288089
1440602678, 0, 1354, 12380, 12191, 2683, 88.52%, 44, 500, 5, 175.35, 14289858
1440602734, 0, 1354, 12381, 12192, 2683, 88.52%, 44, 500, 5, 175.01, 14299750
1440602739, 0, 1354, 12382, 12193, 2683, 88.53%, 44, 500, 5, 173.59, 14300618
1440602744, 0, 1354, 12385, 12196, 2683, 88.53%, 44, 500, 5, 173.02, 14301471
1440602750, 0, 1354, 12386, 12197, 2683, 88.53%, 44, 500, 5, 175.15, 14302389
1440602755, 0, 1354, 12388, 12199, 2683, 88.53%, 44, 500, 5, 168.13, 14303220
1440602760, 0, 1354, 12389, 12200, 2683, 88.53%, 44, 500, 5, 169.17, 14304070
1440602821, 0, 1354, 12390, 12201, 2683, 88.53%, 44, 500, 5, 175.39, 14314883
1440602872, 0, 1354, 12391, 12202, 2683, 88.54%, 44, 500, 5, 174.87, 14323926
1440602892, 0, 1354, 12392, 12203, 2683, 88.54%, 44, 500, 5, 180.17, 14327575
1440602897, 0, 1354, 12393, 12204, 2683, 88.54%, 44, 500, 5, 177.50, 14328455
1440602907, 0, 1354, 12394, 12205, 2683, 88.54%, 44, 500, 5, 178.46, 14330238
1440602933, 0, 1354, 12395, 12206, 2683, 88.54%, 44, 500, 5, 178.89, 14334832
1440602938, 0, 1354, 12396, 12207, 2683, 88.54%, 44, 500, 5, 172.08, 14335694
1440602943, 0, 1354, 12397, 12208, 2683, 88.54%, 44, 500, 5, 173.59, 14336583
1440602958, 0, 1354, 12398, 12209, 2683, 88.55%, 44, 500, 5, 182.58, 14339326
1440602974, 0, 1354, 12399, 12210, 2683, 88.55%, 44, 500, 5, 175.12, 14342030
1440603004, 0, 1354, 12401, 12212, 2683, 88.55%, 44, 500, 5, 174.18, 14347450
1440603019, 0, 1354, 12402, 12213, 2683, 88.55%, 44, 500, 5, 174.47, 14350121
1440603024, 0, 1354, 12403, 12214, 2683, 88.55%, 44, 500, 5, 175.72, 14351007
1440603029, 0, 1354, 12404, 12215, 2683, 88.56%, 44, 500, 5, 176.02, 14351893
1440603065, 0, 1354, 12405, 12216, 2683, 88.56%, 44, 500, 5, 180.08, 14358338
1440603070, 0, 1354, 12406, 12217, 2683, 88.57%, 44, 500, 5, 176.03, 14359221
1440603096, 0, 1354, 12407, 12218, 2683, 88.57%, 44, 500, 5, 175.62, 14363794
1440603101, 0, 1354, 12409, 12220, 2683, 88.58%, 44, 500, 5, 172.65, 14364708
1440603111, 0, 1354, 12410, 12221, 2683, 88.58%, 44, 500, 5, 180.31, 14366530
1440603137, 0, 1354, 12411, 12222, 2683, 88.60%, 44, 500, 5, 172.78, 14371061
1440603142, 0, 1354, 12412, 12223, 2683, 88.60%, 44, 500, 5, 177.17, 14371944
1440603223, 0, 1354, 12413, 12224, 2683, 88.60%, 44, 500, 5, 177.53, 14385724
1440603290, 0, 1354, 12414, 12225, 2683, 88.61%, 44, 500, 5, 170.04, 14397470
1440603300, 0, 1354, 12415, 12226, 2683, 88.61%, 44, 500, 5, 173.80, 14399268
1440603376, 0, 1354, 12416, 12227, 2683, 88.61%, 44, 500, 5, 170.07, 14412679
1440603396, 0, 1354, 12417, 12228, 2683, 88.62%, 44, 500, 5, 178.20, 14416247
1440603452, 0, 1354, 12418, 12229, 2683, 88.62%, 44, 500, 5, 175.35, 14426205
1440603492, 0, 1354, 12419, 12230, 2683, 88.62%, 44, 500, 5, 170.12, 14433451
1440603497, 0, 1354, 12420, 12231, 2683, 88.62%, 44, 500, 5, 175.04, 14434349
1440603507, 0, 1357, 12422, 12232, 2685, 88.63%, 44, 500, 5, 139.55, 14435971
1440603513, 0, 1357, 12429, 12239, 2685, 88.65%, 44, 500, 5, 119.87, 14436549
1440603518, 0, 1357, 12433, 12243, 2685, 88.65%, 44, 500, 5, 120.50, 14437165
1440603523, 0, 1357, 12437, 12247, 2685, 88.66%, 44, 500, 5, 114.57, 14437737
1440603528, 0, 1357, 12441, 12251, 2685, 88.66%, 44, 500, 5, 117.87, 14438330
1440603533, 0, 1357, 12446, 12256, 2685, 88.67%, 44, 500, 5, 113.91, 14438919
1440603538, 0, 1357, 12450, 12260, 2685, 88.68%, 44, 500, 5, 115.23, 14439512
1440603543, 0, 1357, 12455, 12265, 2685, 88.69%, 44, 500, 5, 129.70, 14440204
1440603549, 0, 1357, 12460, 12270, 2685, 88.70%, 44, 500, 5, 118.54, 14440803
1440603554, 0, 1357, 12462, 12272, 2685, 88.71%, 44, 500, 5, 125.11, 14441430
1440603559, 0, 1357, 12464, 12274, 2685, 88.71%, 44, 500, 5, 115.59, 14442022
1440603564, 0, 1357, 12468, 12278, 2685, 88.73%, 44, 500, 5, 114.06, 14442590
1440603569, 0, 1357, 12471, 12281, 2685, 88.73%, 44, 500, 5, 108.97, 14443138
1440603574, 0, 1357, 12474, 12284, 2685, 88.74%, 44, 500, 5, 107.97, 14443674
1440603579, 0, 1357, 12477, 12287, 2685, 88.75%, 44, 500, 5, 107.34, 14444212
1440603584, 0, 1357, 12479, 12289, 2685, 88.75%, 44, 500, 5, 106.83, 14444744
1440603589, 0, 1357, 12482, 12292, 2685, 88.76%, 44, 500, 5, 107.54, 14445286
1440603594, 0, 1357, 12487, 12297, 2685, 88.77%, 44, 500, 5, 106.64, 14445825
1440603599, 0, 1357, 12491, 12301, 2685, 88.78%, 44, 500, 5, 105.92, 14446376
1440603604, 0, 1357, 12495, 12305, 2685, 88.78%, 44, 500, 5, 105.99, 14446904
1440603609, 0, 1357, 12500, 12310, 2685, 88.79%, 44, 500, 5, 106.07, 14447454
1440603614, 0, 1357, 12504, 12314, 2685, 88.80%, 44, 500, 5, 106.21, 14447986
1440603619, 0, 1357, 12508, 12318, 2685, 88.80%, 44, 500, 5, 108.45, 14448530
1440603625, 0, 1357, 12512, 12322, 2685, 88.81%, 44, 500, 5, 107.33, 14449086
1440603630, 0, 1357, 12514, 12324, 2685, 88.82%, 44, 500, 5, 105.96, 14449632
1440603635, 0, 1357, 12517, 12327, 2685, 88.82%, 44, 500, 5, 106.10, 14450162
1440603640, 0, 1357, 12520, 12330, 2685, 88.83%, 44, 500, 5, 108.15, 14450706
1440603645, 0, 1357, 12524, 12334, 2685, 88.83%, 44, 500, 5, 110.98, 14451264
1440603650, 0, 1357, 12525, 12335, 2685, 88.84%, 44, 500, 5, 124.56, 14451894
1440603655, 0, 1357, 12530, 12340, 2685, 88.85%, 44, 500, 5, 120.17, 14452522
1440603660, 0, 1357, 12533, 12343, 2685, 88.86%, 44, 500, 5, 114.12, 14453108
1440603666, 0, 1357, 12537, 12347, 2685, 88.86%, 44, 500, 5, 112.38, 14453676
1440603671, 0, 1357, 12540, 12350, 2685, 88.87%, 44, 500, 5, 112.57, 14454242
1440603676, 0, 1357, 12546, 12356, 2685, 88.88%, 44, 500, 5, 113.50, 14454812
1440603681, 0, 1357, 12550, 12360, 2685, 88.89%, 44, 500, 5, 126.30, 14455568
1440603686, 0, 1357, 12553, 12363, 2685, 88.89%, 44, 500, 5, 133.52, 14456280
1440603691, 0, 1357, 12557, 12367, 2685, 88.90%, 44, 500, 5, 116.90, 14456868
1440603696, 0, 1357, 12564, 12374, 2685, 88.92%, 44, 500, 5, 113.91, 14457456
1440603701, 0, 1357, 12566, 12376, 2685, 88.92%, 44, 500, 5, 113.62, 14458026
1440603706, 0, 1357, 12567, 12377, 2685, 88.92%, 44, 500, 5, 113.58, 14458600
1440603712, 0, 1357, 12573, 12383, 2685, 88.93%, 44, 500, 5, 112.78, 14459172
1440603717, 0, 1357, 12576, 12386, 2685, 88.94%, 44, 500, 5, 113.59, 14459746
1440603722, 0, 1357, 12580, 12390, 2685, 88.94%, 44, 500, 5, 123.54, 14460348
1440603727, 0, 1357, 12586, 12396, 2685, 88.95%, 44, 500, 5, 120.90, 14460955
1440603732, 0, 1357, 12589, 12399, 2685, 88.96%, 44, 500, 5, 114.77, 14461526
1440603737, 0, 1357, 12591, 12401, 2685, 88.96%, 44, 500, 5, 150.56, 14462310
1440603742, 0, 1357, 12592, 12402, 2685, 88.97%, 44, 500, 5, 166.52, 14463158
1440603747, 0, 1357, 12593, 12403, 2685, 88.97%, 44, 500, 5, 168.93, 14464017
1440603752, 0, 1357, 12596, 12406, 2685, 88.97%, 44, 500, 5, 170.50, 14464854
1440603757, 0, 1357, 12599, 12409, 2685, 88.98%, 44, 500, 5, 167.32, 14465691
1440603762, 0, 1357, 12603, 12413, 2685, 88.98%, 44, 500, 5, 167.55, 14466526
1440603767, 0, 1357, 12605, 12415, 2685, 88.99%, 44, 500, 5, 168.65, 14467414
1440603772, 0, 1357, 12606, 12416, 2685, 88.99%, 44, 500, 5, 167.57, 14468251
1440603777, 0, 1357, 12610, 12420, 2685, 89.00%, 44, 500, 5, 160.24, 14469050
1440603782, 0, 1357, 12611, 12421, 2685, 89.00%, 44, 500, 5, 165.45, 14469891
1440603787, 0, 1357, 12612, 12422, 2685, 89.01%, 44, 500, 5, 168.54, 14470774
1440603792, 0, 1357, 12616, 12426, 2685, 89.01%, 44, 500, 5, 157.70, 14471555
1440603797, 0, 1357, 12619, 12429, 2685, 89.02%, 44, 500, 5, 169.56, 14472404
1440603802, 0, 1357, 12620, 12430, 2685, 89.02%, 44, 500, 5, 178.22, 14473296
1440603807, 0, 1357, 12623, 12433, 2685, 89.05%, 44, 500, 5, 173.22, 14474151
1440603812, 0, 1357, 12625, 12435, 2685, 89.05%, 44, 500, 5, 173.91, 14475023
1440603817, 0, 1357, 12628, 12438, 2685, 89.06%, 44, 500, 5, 164.17, 14475839
1440603823, 0, 1357, 12632, 12442, 2685, 89.07%, 44, 500, 5, 159.97, 14476677
1440603828, 0, 1357, 12635, 12445, 2685, 89.08%, 44, 500, 5, 165.44, 14477511
1440603833, 0, 1357, 12639, 12449, 2685, 89.09%, 44, 500, 5, 157.15, 14478325
1440603838, 0, 1357, 12644, 12454, 2685, 89.09%, 44, 500, 5, 148.79, 14479082
1440603848, 0, 1357, 12646, 12456, 2685, 89.10%, 44, 500, 5, 170.65, 14480822
1440603853, 0, 1357, 12647, 12457, 2685, 89.10%, 44, 500, 5, 171.20, 14481702
1440603863, 0, 1357, 12648, 12458, 2685, 89.10%, 44, 500, 5, 170.88, 14483479
1440603868, 0, 1357, 12653, 12463, 2685, 89.12%, 44, 500, 5, 159.68, 14484258
1440603873, 0, 1357, 12655, 12465, 2685, 89.12%, 44, 500, 5, 164.19, 14485085
1440603878, 0, 1357, 12658, 12468, 2685, 89.13%, 44, 500, 5, 166.29, 14485928
1440603883, 0, 1357, 12661, 12471, 2685, 89.13%, 44, 500, 5, 164.96, 14486771
1440603888, 0, 1357, 12662, 12472, 2685, 89.13%, 44, 500, 5, 171.25, 14487639
1440603899, 0, 1357, 12664, 12474, 2685, 89.14%, 44, 500, 5, 169.96, 14489453
1440603904, 0, 1357, 12665, 12475, 2685, 89.14%, 44, 500, 5, 178.70, 14490348
